Jahr,Altersgruppe,Attribute,Value
2016,65,männlich,473859
2016,65,weiblich,512258
2016,65,Insgesamt,986117
2016,66,männlich,470070
2016,66,weiblich,510567
2016,66,Insgesamt,980637
2016,67,männlich,452030
2016,67,weiblich,490517
2016,67,Insgesamt,942547
2016,68,männlich,410508
2016,68,weiblich,445053
2016,68,Insgesamt,855561
2016,69,männlich,380141
2016,69,weiblich,418298
2016,69,Insgesamt,798439
2016,70,männlich,326626
2016,70,weiblich,363537
2016,70,Insgesamt,690163
2016,71,männlich,280396
2016,71,weiblich,321149
2016,71,Insgesamt,601545
2016,72,männlich,371321
2016,72,weiblich,425271
2016,72,Insgesamt,796592
2016,73,männlich,371729
2016,73,weiblich,428679
2016,73,Insgesamt,800408
2016,74,männlich,353642
2016,74,weiblich,412587
2016,74,Insgesamt,766229
2016,75,männlich,417244
2016,75,weiblich,500246
2016,75,Insgesamt,917490
2016,76,männlich,425109
2016,76,weiblich,522375
2016,76,Insgesamt,947484
2016,77,männlich,404467
2016,77,weiblich,508305
2016,77,Insgesamt,912772
2016,78,männlich,362215
2016,78,weiblich,463957
2016,78,Insgesamt,826172
2016,79,männlich,321645
2016,79,weiblich,423994
2016,79,Insgesamt,745639
2016,80,männlich,293429
2016,80,weiblich,399061
2016,80,Insgesamt,692490
2016,81,männlich,264228
2016,81,weiblich,372326
2016,81,Insgesamt,636554
2016,82,männlich,226608
2016,82,weiblich,330744
2016,82,Insgesamt,557352
2016,83,männlich,166139
2016,83,weiblich,253704
2016,83,Insgesamt,419843
2016,84,männlich,149137
2016,84,weiblich,239595
2016,84,Insgesamt,388732
2016,85 +,männlich,697500
2016,85 +,weiblich,1549439
2016,85 +,Insgesamt,2246939
2016,Insgesamt,männlich,41000000
2016,Insgesamt,weiblich,42000000
2016,Insgesamt,Insgesamt,82521653
2017,unter 1 Jahr,männlich,402569
2017,unter 1 Jahr,weiblich,382505
2017,unter 1 Jahr,Insgesamt,785074
2017,1,männlich,407765
2017,1,weiblich,388384
2017,1,Insgesamt,796149
2017,2,männlich,395923
2017,2,weiblich,374705
2017,2,Insgesamt,770628
2017,3,männlich,390784
2017,3,weiblich,370084
2017,3,Insgesamt,760868
2017,4,männlich,377177
2017,4,weiblich,356882
2017,4,Insgesamt,734059
2017,5,männlich,376371
2017,5,weiblich,355717
2017,5,Insgesamt,732088
2017,6,männlich,367598
2017,6,weiblich,347930
2017,6,Insgesamt,715528
2017,7,männlich,376147
2017,7,weiblich,356439
2017,7,Insgesamt,732586
2017,8,männlich,370796
2017,8,weiblich,350372
2017,8,Insgesamt,721168
2017,9,männlich,380506
2017,9,weiblich,360340
2017,9,Insgesamt,740846
2017,10,männlich,378707
2017,10,weiblich,357375
2017,10,Insgesamt,736082
2017,11,männlich,371956
2017,11,weiblich,349789
2017,11,Insgesamt,721745
2017,12,männlich,375806
2017,12,weiblich,355014
2017,12,Insgesamt,730820
2017,13,männlich,384110
2017,13,weiblich,362780
2017,13,Insgesamt,746890
2017,14,männlich,384680
2017,14,weiblich,362548
2017,14,Insgesamt,747228
2017,15,männlich,392357
2017,15,weiblich,367881
2017,15,Insgesamt,760238
2017,16,männlich,405608
2017,16,weiblich,376356
2017,16,Insgesamt,781964
2017,17,männlich,429432
2017,17,weiblich,394753
2017,17,Insgesamt,824185
2017,18,männlich,444730
2017,18,weiblich,397216
2017,18,Insgesamt,841946
2017,19,männlich,459185
2017,19,weiblich,413049
2017,19,Insgesamt,872234
2017,20,männlich,483514
2017,20,weiblich,434650
2017,20,Insgesamt,918164
2017,21,männlich,479705
2017,21,weiblich,434280
2017,21,Insgesamt,913985
2017,22,männlich,472326
2017,22,weiblich,427501
2017,22,Insgesamt,899827
2017,23,männlich,480760
2017,23,weiblich,437546
2017,23,Insgesamt,918306
2017,24,männlich,496771
2017,24,weiblich,455461
2017,24,Insgesamt,952232
2017,25,männlich,505167
2017,25,weiblich,466443
2017,25,Insgesamt,971610
2017,26,männlich,524279
2017,26,weiblich,485393
2017,26,Insgesamt,1009672
2017,27,männlich,574870
2017,27,weiblich,530790
2017,27,Insgesamt,1105660
2017,28,männlich,565458
2017,28,weiblich,527097
2017,28,Insgesamt,1092555
2017,29,männlich,580048
2017,29,weiblich,538535
2017,29,Insgesamt,1118583
2017,30,männlich,566445
2017,30,weiblich,528288
2017,30,Insgesamt,1094733
2017,31,männlich,553350
2017,31,weiblich,522536
2017,31,Insgesamt,1075886
2017,32,männlich,535742
2017,32,weiblich,507806
2017,32,Insgesamt,1043548
2017,33,männlich,530930
2017,33,weiblich,505949
2017,33,Insgesamt,1036879
2017,34,männlich,530230
2017,34,weiblich,508976
2017,34,Insgesamt,1039206
2017,35,männlich,539828
2017,35,weiblich,520393
2017,35,Insgesamt,1060221
2017,36,männlich,531888
2017,36,weiblich,519324
2017,36,Insgesamt,1051212
2017,37,männlich,533983
2017,37,weiblich,522512
2017,37,Insgesamt,1056495
2017,38,männlich,507117
2017,38,weiblich,497611
2017,38,Insgesamt,1004728
2017,39,männlich,499977
2017,39,weiblich,490577
2017,39,Insgesamt,990554
2017,40,männlich,495718
2017,40,weiblich,485768
2017,40,Insgesamt,981486
2017,41,männlich,484721
2017,41,weiblich,478122
2017,41,Insgesamt,962843
2017,42,männlich,473070
2017,42,weiblich,464448
2017,42,Insgesamt,937518
2017,43,männlich,477311
2017,43,weiblich,472346
2017,43,Insgesamt,949657
2017,44,männlich,480406
2017,44,weiblich,476447
2017,44,Insgesamt,956853
2017,45,männlich,521427
2017,45,weiblich,514160
2017,45,Insgesamt,1035587
2017,46,männlich,573950
2017,46,weiblich,564343
2017,46,Insgesamt,1138293
2017,47,männlich,594683
2017,47,weiblich,584985
2017,47,Insgesamt,1179668
2017,48,männlich,639853
2017,48,weiblich,625809
2017,48,Insgesamt,1265662
2017,49,männlich,669314
2017,49,weiblich,654763
2017,49,Insgesamt,1324077
2017,50,männlich,685715
2017,50,weiblich,672112
2017,50,Insgesamt,1357827
2017,51,männlich,703280
2017,51,weiblich,689020
2017,51,Insgesamt,1392300
2017,52,männlich,705583
2017,52,weiblich,689495
2017,52,Insgesamt,1395078
2017,53,männlich,715918
2017,53,weiblich,702531
2017,53,Insgesamt,1418449
2017,54,männlich,707493
2017,54,weiblich,696898
2017,54,Insgesamt,1404391
2017,55,männlich,681241
2017,55,weiblich,675841
2017,55,Insgesamt,1357082
2017,56,männlich,667103
2017,56,weiblich,667542
2017,56,Insgesamt,1334645
2017,57,männlich,642005
2017,57,weiblich,644986
2017,57,Insgesamt,1286991
2017,58,männlich,621641
2017,58,weiblich,625938
2017,58,Insgesamt,1247579
2017,59,männlich,584304
2017,59,weiblich,590915
2017,59,Insgesamt,1175219
2017,60,männlich,566996
2017,60,weiblich,577318
2017,60,Insgesamt,1144314
2017,61,männlich,546690
2017,61,weiblich,561979
2017,61,Insgesamt,1108669
2017,62,männlich,523842
2017,62,weiblich,546495
2017,62,Insgesamt,1070337
2017,63,männlich,506353
2017,63,weiblich,538981
2017,63,Insgesamt,1045334
2017,64,männlich,484109
2017,64,weiblich,522290
2017,64,Insgesamt,1006399
2017,65,männlich,479386
2017,65,weiblich,520296
2017,65,Insgesamt,999682
2017,66,männlich,465700
2017,66,weiblich,507989
2017,66,Insgesamt,973689
2017,67,männlich,461795
2017,67,weiblich,505726
2017,67,Insgesamt,967521
2017,68,männlich,443368
2017,68,weiblich,485519
2017,68,Insgesamt,928887
2017,69,männlich,401902
2017,69,weiblich,440013
2017,69,Insgesamt,841915
2017,70,männlich,371672
2017,70,weiblich,413143
2017,70,Insgesamt,784815
2017,71,männlich,318537
2017,71,weiblich,358370
2017,71,Insgesamt,676907
2017,72,männlich,272933
2017,72,weiblich,316369
2017,72,Insgesamt,589302
2017,73,männlich,360766
2017,73,weiblich,418242
2017,73,Insgesamt,779008
2017,74,männlich,360584
2017,74,weiblich,421293
2017,74,Insgesamt,781877
2017,75,männlich,342076
2017,75,weiblich,404830
2017,75,Insgesamt,746906
2017,76,männlich,402378
2017,76,weiblich,490065
2017,76,Insgesamt,892443
2017,77,männlich,408245
2017,77,weiblich,510363
2017,77,Insgesamt,918608
2017,78,männlich,387037
2017,78,weiblich,495420
2017,78,Insgesamt,882457
2017,79,männlich,344699
2017,79,weiblich,450310
2017,79,Insgesamt,795009
2017,80,männlich,304436
2017,80,weiblich,409364
2017,80,Insgesamt,713800
2017,81,männlich,275597
2017,81,weiblich,383119
2017,81,Insgesamt,658716
2017,82,männlich,245984
2017,82,weiblich,355053
2017,82,Insgesamt,601037
2017,83,männlich,208971
2017,83,weiblich,312984
2017,83,Insgesamt,521955
2017,84,männlich,151681
2017,84,weiblich,238023
2017,84,Insgesamt,389704
2017,85 +,männlich,718497
2017,85 +,weiblich,1546976
2017,85 +,Insgesamt,2265473
2017,Insgesamt,männlich,41000000
2017,Insgesamt,weiblich,42000000
2017,Insgesamt,Insgesamt,82792351
2018,unter 1 Jahr,männlich,402082
2018,unter 1 Jahr,weiblich,381896
2018,unter 1 Jahr,Insgesamt,783978
2018,1,männlich,408361
2018,1,weiblich,388013
2018,1,Insgesamt,796374
2018,2,männlich,410978
2018,2,weiblich,391673
2018,2,Insgesamt,802651
2018,3,männlich,398943
2018,3,weiblich,377820
2018,3,Insgesamt,776763
2018,4,männlich,393733
2018,4,weiblich,372898
2018,4,Insgesamt,766631
2018,5,männlich,380099
2018,5,weiblich,359630
2018,5,Insgesamt,739729
2018,6,männlich,378881
2018,6,weiblich,357868
2018,6,Insgesamt,736749
2018,7,männlich,370192
2018,7,weiblich,350421
2018,7,Insgesamt,720613
2018,8,männlich,379116
2018,8,weiblich,359122
2018,8,Insgesamt,738238
2018,9,männlich,373887
2018,9,weiblich,353022
2018,9,Insgesamt,726909
2018,10,männlich,383341
2018,10,weiblich,363004
2018,10,Insgesamt,746345
2018,11,männlich,381581
2018,11,weiblich,359949
2018,11,Insgesamt,741530
2018,12,männlich,374579
2018,12,weiblich,352344
2018,12,Insgesamt,726923
2018,13,männlich,378368
2018,13,weiblich,357392
2018,13,Insgesamt,735760
2018,14,männlich,386561
2018,14,weiblich,365061
2018,14,Insgesamt,751622
2018,15,männlich,387438
2018,15,weiblich,364913
2018,15,Insgesamt,752351
2018,16,männlich,395934
2018,16,weiblich,370583
2018,16,Insgesamt,766517
2018,17,männlich,408869
2018,17,weiblich,378876
2018,17,Insgesamt,787745
2018,18,männlich,435928
2018,18,weiblich,399834
2018,18,Insgesamt,835762
2018,19,männlich,454530
2018,19,weiblich,406572
2018,19,Insgesamt,861102
2018,20,männlich,467967
2018,20,weiblich,423692
2018,20,Insgesamt,891659
2018,21,männlich,491057
2018,21,weiblich,443461
2018,21,Insgesamt,934518
2018,22,männlich,487046
2018,22,weiblich,442477
2018,22,Insgesamt,929523
2018,23,männlich,480366
2018,23,weiblich,436558
2018,23,Insgesamt,916924
2018,24,männlich,488576
2018,24,weiblich,446072
2018,24,Insgesamt,934648
2018,25,männlich,503960
2018,25,weiblich,463132
2018,25,Insgesamt,967092
2018,26,männlich,511892
2018,26,weiblich,473472
2018,26,Insgesamt,985364
2018,27,männlich,530016
2018,27,weiblich,491903
2018,27,Insgesamt,1021919
2018,28,männlich,579978
2018,28,weiblich,536481
2018,28,Insgesamt,1116459
2018,29,männlich,570090
2018,29,weiblich,532411
2018,29,Insgesamt,1102501
2018,30,männlich,584198
2018,30,weiblich,543391
2018,30,Insgesamt,1127589
2018,31,männlich,570259
2018,31,weiblich,533376
2018,31,Insgesamt,1103635
2018,32,männlich,556951
2018,32,weiblich,526706
2018,32,Insgesamt,1083657
2018,33,männlich,538944
2018,33,weiblich,511849
2018,33,Insgesamt,1050793
2018,34,männlich,533729
2018,34,weiblich,509626
2018,34,Insgesamt,1043355
2018,35,männlich,532794
2018,35,weiblich,512390
2018,35,Insgesamt,1045184
2018,36,männlich,542053
2018,36,weiblich,523622
2018,36,Insgesamt,1065675
2018,37,männlich,534163
2018,37,weiblich,522353
2018,37,Insgesamt,1056516
2018,38,männlich,535440
2018,38,weiblich,525329
2018,38,Insgesamt,1060769
2018,39,männlich,508867
2018,39,weiblich,500405
2018,39,Insgesamt,1009272
2018,40,männlich,501847
2018,40,weiblich,493223
2018,40,Insgesamt,995070
2018,41,männlich,497409
2018,41,weiblich,488232
2018,41,Insgesamt,985641
2018,42,männlich,486195
2018,42,weiblich,480318
2018,42,Insgesamt,966513
2018,43,männlich,474698
2018,43,weiblich,466735
2018,43,Insgesamt,941433
2018,44,männlich,478809
2018,44,weiblich,474272
2018,44,Insgesamt,953081
2018,45,männlich,481345
2018,45,weiblich,478323
2018,45,Insgesamt,959668
2018,46,männlich,522398
2018,46,weiblich,515871
2018,46,Insgesamt,1038269
2018,47,männlich,574308
2018,47,weiblich,565711
2018,47,Insgesamt,1140019
2018,48,männlich,594783
2018,48,weiblich,585955
2018,48,Insgesamt,1180738
2018,49,männlich,639383
2018,49,weiblich,626442
2018,49,Insgesamt,1265825
2018,50,männlich,668504
2018,50,weiblich,655193
2018,50,Insgesamt,1323697
2018,51,männlich,684228
2018,51,weiblich,671992
2018,51,Insgesamt,1356220
2018,52,männlich,701292
2018,52,weiblich,688474
2018,52,Insgesamt,1389766
2018,53,männlich,703108
2018,53,weiblich,688686
2018,53,Insgesamt,1391794
2018,54,männlich,713090
2018,54,weiblich,701381
2018,54,Insgesamt,1414471
2018,55,männlich,703977
2018,55,weiblich,695389
2018,55,Insgesamt,1399366
2018,56,männlich,677539
2018,56,weiblich,674050
2018,56,Insgesamt,1351589
2018,57,männlich,662644
2018,57,weiblich,665293
2018,57,Insgesamt,1327937
2018,58,männlich,637082
2018,58,weiblich,642613
2018,58,Insgesamt,1279695
2018,59,männlich,616432
2018,59,weiblich,623199
2018,59,Insgesamt,1239631
2018,60,männlich,578689
2018,60,weiblich,587953
2018,60,Insgesamt,1166642
2018,61,männlich,560949
2018,61,weiblich,574142
2018,61,Insgesamt,1135091
2018,62,männlich,540345
2018,62,weiblich,558648
2018,62,Insgesamt,1098993
2018,63,männlich,516948
2018,63,weiblich,542697
2018,63,Insgesamt,1059645
2018,64,männlich,498794
2018,64,weiblich,534749
2018,64,Insgesamt,1033543
2018,65,männlich,476419
2018,65,weiblich,517881
2018,65,Insgesamt,994300
2018,66,männlich,471077
2018,66,weiblich,515496
2018,66,Insgesamt,986573
2018,67,männlich,457083
2018,67,weiblich,503090
2018,67,Insgesamt,960173
2018,68,männlich,452873
2018,68,weiblich,500441
2018,68,Insgesamt,953314
2018,69,männlich,434182
2018,69,weiblich,479955
2018,69,Insgesamt,914137
2018,70,männlich,392831
2018,70,weiblich,434360
2018,70,Insgesamt,827191
2018,71,männlich,362555
2018,71,weiblich,407525
2018,71,Insgesamt,770080
2018,72,männlich,309855
2018,72,weiblich,352989
2018,72,Insgesamt,662844
2018,73,männlich,265056
2018,73,weiblich,310937
2018,73,Insgesamt,575993
2018,74,männlich,349589
2018,74,weiblich,410848
2018,74,Insgesamt,760437
2018,75,männlich,348468
2018,75,weiblich,413063
2018,75,Insgesamt,761531
2018,76,männlich,329782
2018,76,weiblich,396284
2018,76,Insgesamt,726066
2018,77,männlich,386471
2018,77,weiblich,478586
2018,77,Insgesamt,865057
2018,78,männlich,390499
2018,78,weiblich,497105
2018,78,Insgesamt,887604
2018,79,männlich,368391
2018,79,weiblich,480735
2018,79,Insgesamt,849126
2018,80,männlich,326093
2018,80,weiblich,435137
2018,80,Insgesamt,761230
2018,81,männlich,285975
2018,81,weiblich,393435
2018,81,Insgesamt,679410
2018,82,männlich,256856
2018,82,weiblich,365701
2018,82,Insgesamt,622557
2018,83,männlich,227215
2018,83,weiblich,336350
2018,83,Insgesamt,563565
2018,84,männlich,190985
2018,84,weiblich,293850
2018,84,Insgesamt,484835
2018,85 +,männlich,737893
2018,85 +,weiblich,1539616
2018,85 +,Insgesamt,2277509
2018,Insgesamt,männlich,41000000
2018,Insgesamt,weiblich,42000000
2018,Insgesamt,Insgesamt,83019213
2019,unter 1 Jahr,männlich,397560
2019,unter 1 Jahr,weiblich,377310
2019,unter 1 Jahr,Insgesamt,774870
2019,1,männlich,407210
2019,1,weiblich,386922
2019,1,Insgesamt,794132
2019,2,männlich,411575
2019,2,weiblich,390840
2019,2,Insgesamt,802415
2019,3,männlich,413588
2019,3,weiblich,394228
2019,3,Insgesamt,807816
2019,4,männlich,401776
2019,4,weiblich,380367
2019,4,Insgesamt,782143
2019,5,männlich,396168
2019,5,weiblich,375311
2019,5,Insgesamt,771479
2019,6,männlich,382282
2019,6,weiblich,361672
2019,6,Insgesamt,743954
2019,7,männlich,381535
2019,7,weiblich,360434
2019,7,Insgesamt,741969
2019,8,männlich,372873
2019,8,weiblich,352934
2019,8,Insgesamt,725807
2019,9,männlich,381985
2019,9,weiblich,361776
2019,9,Insgesamt,743761
2019,10,männlich,376669
2019,10,weiblich,355707
2019,10,Insgesamt,732376
2019,11,männlich,386060
2019,11,weiblich,365603
2019,11,Insgesamt,751663
2019,12,männlich,384312
2019,12,weiblich,362358
2019,12,Insgesamt,746670
2019,13,männlich,377121
2019,13,weiblich,354577
2019,13,Insgesamt,731698
2019,14,männlich,380989
2019,14,weiblich,359517
2019,14,Insgesamt,740506
2019,15,männlich,389361
2019,15,weiblich,367462
2019,15,Insgesamt,756823
2019,16,männlich,390458
2019,16,weiblich,367424
2019,16,Insgesamt,757882
2019,17,männlich,398912
2019,17,weiblich,373026
2019,17,Insgesamt,771938
2019,18,männlich,414640
2019,18,weiblich,383874
2019,18,Insgesamt,798514
2019,19,männlich,445475
2019,19,weiblich,408611
2019,19,Insgesamt,854086
2019,20,männlich,462725
2019,20,weiblich,416144
2019,20,Insgesamt,878869
2019,21,männlich,474649
2019,21,weiblich,431253
2019,21,Insgesamt,905902
2019,22,männlich,497629
2019,22,weiblich,450017
2019,22,Insgesamt,947646
2019,23,männlich,494185
2019,23,weiblich,450406
2019,23,Insgesamt,944591
2019,24,männlich,487309
2019,24,weiblich,444114
2019,24,Insgesamt,931423
2019,25,männlich,494331
2019,25,weiblich,452701
2019,25,Insgesamt,947032
2019,26,männlich,508936
2019,26,weiblich,469206
2019,26,Insgesamt,978142
2019,27,männlich,516271
2019,27,weiblich,479244
2019,27,Insgesamt,995515
2019,28,männlich,533893
2019,28,weiblich,496421
2019,28,Insgesamt,1030314
2019,29,männlich,582551
2019,29,weiblich,540917
2019,29,Insgesamt,1123468
2019,30,männlich,572863
2019,30,weiblich,536364
2019,30,Insgesamt,1109227
2019,31,männlich,586239
2019,31,weiblich,547343
2019,31,Insgesamt,1133582
2019,32,männlich,572165
2019,32,weiblich,536845
2019,32,Insgesamt,1109010
2019,33,männlich,558639
2019,33,weiblich,530061
2019,33,Insgesamt,1088700
2019,34,männlich,540359
2019,34,weiblich,514842
2019,34,Insgesamt,1055201
2019,35,männlich,535452
2019,35,weiblich,512634
2019,35,Insgesamt,1048086
2019,36,männlich,533620
2019,36,weiblich,515142
2019,36,Insgesamt,1048762
2019,37,männlich,543069
2019,37,weiblich,526099
2019,37,Insgesamt,1069168
2019,38,männlich,534940
2019,38,weiblich,524539
2019,38,Insgesamt,1059479
2019,39,männlich,536040
2019,39,weiblich,527675
2019,39,Insgesamt,1063715
2019,40,männlich,509370
2019,40,weiblich,502448
2019,40,Insgesamt,1011818
2019,41,männlich,502267
2019,41,weiblich,495161
2019,41,Insgesamt,997428
2019,42,männlich,497583
2019,42,weiblich,490040
2019,42,Insgesamt,987623
2019,43,männlich,486715
2019,43,weiblich,482170
2019,43,Insgesamt,968885
2019,44,männlich,474999
2019,44,weiblich,468273
2019,44,Insgesamt,943272
2019,45,männlich,478749
2019,45,weiblich,475713
2019,45,Insgesamt,954462
2019,46,männlich,481428
2019,46,weiblich,479401
2019,46,Insgesamt,960829
2019,47,männlich,521939
2019,47,weiblich,516858
2019,47,Insgesamt,1038797
2019,48,männlich,573372
2019,48,weiblich,566218
2019,48,Insgesamt,1139590
2019,49,männlich,593452
2019,49,weiblich,586228
2019,49,Insgesamt,1179680
2019,50,männlich,637745
2019,50,weiblich,626200
2019,50,Insgesamt,1263945
2019,51,männlich,666400
2019,51,weiblich,654560
2019,51,Insgesamt,1320960
2019,52,männlich,681623
2019,52,weiblich,671147
2019,52,Insgesamt,1352770
2019,53,männlich,698358
2019,53,weiblich,687250
2019,53,Insgesamt,1385608
2019,54,männlich,699645
2019,54,weiblich,687307
2019,54,Insgesamt,1386952
2019,55,männlich,709145
2019,55,weiblich,699687
2019,55,Insgesamt,1408832
2019,56,männlich,699652
2019,56,weiblich,693290
2019,56,Insgesamt,1392942
2019,57,männlich,672765
2019,57,weiblich,671623
2019,57,Insgesamt,1344388
2019,58,männlich,657265
2019,58,weiblich,662587
2019,58,Insgesamt,1319852
2019,59,männlich,631563
2019,59,weiblich,639728
2019,59,Insgesamt,1271291
2019,60,männlich,610222
2019,60,weiblich,619887
2019,60,Insgesamt,1230109
2019,61,männlich,572499
2019,61,weiblich,584626
2019,61,Insgesamt,1157125
2019,62,männlich,554257
2019,62,weiblich,570501
2019,62,Insgesamt,1124758
2019,63,männlich,533171
2019,63,weiblich,554786
2019,63,Insgesamt,1087957
2019,64,männlich,509304
2019,64,weiblich,538518
2019,64,Insgesamt,1047822
2019,65,männlich,490640
2019,65,weiblich,530406
2019,65,Insgesamt,1021046
2019,66,männlich,468105
2019,66,weiblich,513081
2019,66,Insgesamt,981186
2019,67,männlich,462222
2019,67,weiblich,510373
2019,67,Insgesamt,972595
2019,68,männlich,448219
2019,68,weiblich,497899
2019,68,Insgesamt,946118
2019,69,männlich,443341
2019,69,weiblich,494746
2019,69,Insgesamt,938087
2019,70,männlich,424241
2019,70,weiblich,473859
2019,70,Insgesamt,898100
2019,71,männlich,383230
2019,71,weiblich,428232
2019,71,Insgesamt,811462
2019,72,männlich,353046
2019,72,weiblich,401461
2019,72,Insgesamt,754507
2019,73,männlich,301078
2019,73,weiblich,347111
2019,73,Insgesamt,648189
2019,74,männlich,256685
2019,74,weiblich,305152
2019,74,Insgesamt,561837
2019,75,männlich,337865
2019,75,weiblich,402663
2019,75,Insgesamt,740528
2019,76,männlich,336110
2019,76,weiblich,404265
2019,76,Insgesamt,740375
2019,77,männlich,317005
2019,77,weiblich,387280
2019,77,Insgesamt,704285
2019,78,männlich,370011
2019,78,weiblich,466392
2019,78,Insgesamt,836403
2019,79,männlich,372039
2019,79,weiblich,482790
2019,79,Insgesamt,854829
2019,80,männlich,349356
2019,80,weiblich,464990
2019,80,Insgesamt,814346
2019,81,männlich,307110
2019,81,weiblich,418901
2019,81,Insgesamt,726011
2019,82,männlich,267416
2019,82,weiblich,376292
2019,82,Insgesamt,643708
2019,83,männlich,238102
2019,83,weiblich,347235
2019,83,Insgesamt,585337
2019,84,männlich,208306
2019,84,weiblich,316573
2019,84,Insgesamt,524879
2019,85 +,männlich,793584
2019,85 +,weiblich,1593270
2019,85 +,Insgesamt,2386854
2019,Insgesamt,männlich,41000000
2019,Insgesamt,weiblich,42000000
2019,Insgesamt,Insgesamt,83166711
2020,unter 1 Jahr,männlich,395333
2020,unter 1 Jahr,weiblich,374047
2020,unter 1 Jahr,Insgesamt,769380
2020,1,männlich,402096
2020,1,weiblich,381497
2020,1,Insgesamt,783593
2020,2,männlich,409536
2020,2,weiblich,388830
2020,2,Insgesamt,798366
2020,3,männlich,413579
2020,3,weiblich,392619
2020,3,Insgesamt,806198
2020,4,männlich,415540
2020,4,weiblich,396061
2020,4,Insgesamt,811601
2020,5,männlich,403694
2020,5,weiblich,382060
2020,5,Insgesamt,785754
2020,6,männlich,397758
2020,6,weiblich,376829
2020,6,Insgesamt,774587
2020,7,männlich,384091
2020,7,weiblich,363356
2020,7,Insgesamt,747447
2020,8,männlich,383574
2020,8,weiblich,362309
2020,8,Insgesamt,745883
2020,9,männlich,375054
2020,9,weiblich,354843
2020,9,Insgesamt,729897
2020,10,männlich,384075
2020,10,weiblich,363682
2020,10,Insgesamt,747757
2020,11,männlich,378854
2020,11,weiblich,357563
2020,11,Insgesamt,736417
2020,12,männlich,388079
2020,12,weiblich,367491
2020,12,Insgesamt,755570
2020,13,männlich,386159
2020,13,weiblich,364021
2020,13,Insgesamt,750180
2020,14,männlich,378943
2020,14,weiblich,356227
2020,14,Insgesamt,735170
2020,15,männlich,383023
2020,15,weiblich,361195
2020,15,Insgesamt,744218
2020,16,männlich,391559
2020,16,weiblich,369019
2020,16,Insgesamt,760578
2020,17,männlich,392448
2020,17,weiblich,368900
2020,17,Insgesamt,761348
2020,18,männlich,402820
2020,18,weiblich,376219
2020,18,Insgesamt,779039
2020,19,männlich,421637
2020,19,weiblich,389954
2020,19,Insgesamt,811591
2020,20,männlich,451173
2020,20,weiblich,414770
2020,20,Insgesamt,865943
2020,21,männlich,466242
2020,21,weiblich,419188
2020,21,Insgesamt,885430
2020,22,männlich,477346
2020,22,weiblich,433637
2020,22,Insgesamt,910983
2020,23,männlich,501488
2020,23,weiblich,454023
2020,23,Insgesamt,955511
2020,24,männlich,497972
2020,24,weiblich,454652
2020,24,Insgesamt,952624
2020,25,männlich,490692
2020,25,weiblich,448328
2020,25,Insgesamt,939020
2020,26,männlich,496957
2020,26,weiblich,456660
2020,26,Insgesamt,953617
2020,27,männlich,511438
2020,27,weiblich,473026
2020,27,Insgesamt,984464
2020,28,männlich,518286
2020,28,weiblich,482483
2020,28,Insgesamt,1000769
2020,29,männlich,535433
2020,29,weiblich,499636
2020,29,Insgesamt,1035069
2020,30,männlich,583755
2020,30,weiblich,543873
2020,30,Insgesamt,1127628
2020,31,männlich,573866
2020,31,weiblich,539069
2020,31,Insgesamt,1112935
2020,32,männlich,586904
2020,32,weiblich,549955
2020,32,Insgesamt,1136859
2020,33,männlich,573272
2020,33,weiblich,539082
2020,33,Insgesamt,1112354
2020,34,männlich,559141
2020,34,weiblich,532171
2020,34,Insgesamt,1091312
2020,35,männlich,541052
2020,35,weiblich,517045
2020,35,Insgesamt,1058097
2020,36,männlich,535768
2020,36,weiblich,514453
2020,36,Insgesamt,1050221
2020,37,männlich,533836
2020,37,weiblich,516839
2020,37,Insgesamt,1050675
2020,38,männlich,543277
2020,38,weiblich,527541
2020,38,Insgesamt,1070818
2020,39,männlich,534940
2020,39,weiblich,526125
2020,39,Insgesamt,1061065
2020,40,männlich,535953
2020,40,weiblich,529235
2020,40,Insgesamt,1065188
2020,41,männlich,509422
2020,41,weiblich,503765
2020,41,Insgesamt,1013187
2020,42,männlich,502294
2020,42,weiblich,496302
2020,42,Insgesamt,998596
2020,43,männlich,497188
2020,43,weiblich,491144
2020,43,Insgesamt,988332
2020,44,männlich,486351
2020,44,weiblich,483234
2020,44,Insgesamt,969585
2020,45,männlich,474732
2020,45,weiblich,469316
2020,45,Insgesamt,944048
2020,46,männlich,478179
2020,46,weiblich,476614
2020,46,Insgesamt,954793
2020,47,männlich,480581
2020,47,weiblich,480118
2020,47,Insgesamt,960699
2020,48,männlich,521005
2020,48,weiblich,517210
2020,48,Insgesamt,1038215
2020,49,männlich,571781
2020,49,weiblich,566324
2020,49,Insgesamt,1138105
2020,50,männlich,591764
2020,50,weiblich,586081
2020,50,Insgesamt,1177845
2020,51,männlich,635810
2020,51,weiblich,625808
2020,51,Insgesamt,1261618
2020,52,männlich,663991
2020,52,weiblich,654060
2020,52,Insgesamt,1318051
2020,53,männlich,678619
2020,53,weiblich,670267
2020,53,Insgesamt,1348886
2020,54,männlich,694947
2020,54,weiblich,685877
2020,54,Insgesamt,1380824
2020,55,männlich,695588
2020,55,weiblich,685769
2020,55,Insgesamt,1381357
2020,56,männlich,704793
2020,56,weiblich,697779
2020,56,Insgesamt,1402572
2020,57,männlich,694707
2020,57,weiblich,690900
2020,57,Insgesamt,1385607
2020,58,männlich,667477
